sisa_umur_jam,jam_operasi_aktif,jenis_mesin,tekanan_oli_bar,id_log_sensor,suhu_c,vibrasi_mm_s,durasi_perbaikan_jam,shift_operator,kebisingan_lingkungan_db
193.7,11085,Conveyor_Belt,2.3,LOG-06625,77.8,7.34,3,Shift_2,89.8
238.9,11375,CNC_Milling,2.87,LOG-06626,70.4,5.1,2,Shift_1,92.8
225.4,15933,Robot_Arm,2.85,LOG-06627,47.9,4.08,2,Shift_1,96.2
228.7,12716,Robot_Arm,3.62,LOG-06628,63.0,6.16,3,Shift_2,74.7
208.8,9292,Robot_Arm,1.96,LOG-06629,69.3,7.18,3,Shift_1,89.6
270.6,6545,Robot_Arm,1.0,LOG-06630,49.0,5.31,9,Shift_3,80.9
245.1,10224,CNC_Milling,3.05,LOG-06631,53.5,5.49,8,Shift_1,84.9
205.8,2215,CNC_Milling,4.35,LOG-06632,62.8,8.14,6,Shift_2,81.2
273.0,4656,Conveyor_Belt,2.84,LOG-06633,82.7,5.9,5,Shift_2,80.3
217.0,15011,Conveyor_Belt,3.32,LOG-06634,68.4,2.0,3,Shift_1,101.1
166.7,17493,CNC_Milling,2.94,LOG-06635,56.4,7.17,8,Shift_1,95.7
296.2,2933,Robot_Arm,3.6,LOG-06636,62.0,3.69,10,Shift_3,71.6
282.5,2841,Robot_Arm,2.76,LOG-06637,55.0,4.08,7,Shift_1,82.7
289.4,2625,Robot_Arm,2.94,LOG-06638,58.8,4.27,3,Shift_2,84.2
207.1,16039,CNC_Milling,4.31,LOG-06639,75.8,6.42,6,Shift_2,99.1
164.8,6913,Conveyor_Belt,3.92,LOG-06640,36.2,8.37,11,Shift_2,73.9
60.9,7208,Robot_Arm,2.45,LOG-06641,84.7,4.06,9,Shift_2,78.5
6.9,1236,Robot_Arm,2.47,LOG-06642,97.8,8.33,9,Shift_3,77.9
205.9,19479,Robot_Arm,2.52,LOG-06643,67.4,4.41,4,Shift_3,65.7
193.7,9246,Robot_Arm,2.1,LOG-06644,52.5,7.51,10,Shift_3,65.8
211.4,16151,CNC_Milling,2.56,LOG-06645,82.4,4.5,9,Shift_2,87.8
224.9,14445,Conveyor_Belt,2.9,LOG-06646,69.2,2.77,7,Shift_1,77.7
171.7,3693,CNC_Milling,2.38,LOG-06647,57.1,8.81,11,Shift_1,87.4
203.2,16225,Conveyor_Belt,3.41,LOG-06648,50.4,2.53,7,Shift_2,69.0
246.8,11455,Conveyor_Belt,1.66,LOG-06649,58.9,2.36,4,Shift_2,73.7
243.3,12481,Robot_Arm,2.06,LOG-06650,67.9,0.86,3,Shift_3,80.8
238.2,4806,Robot_Arm,3.53,LOG-06651,78.4,7.17,3,Shift_3,70.2
150.5,17090,CNC_Milling,4.52,LOG-06652,69.3,7.76,11,Shift_1,82.0
208.5,18701,Robot_Arm,3.2,LOG-06653,71.8,4.93,7,Shift_3,81.8
260.3,8723,Robot_Arm,2.33,LOG-06654,60.0,1.54,5,Shift_1,81.0
284.4,2757,CNC_Milling,2.11,LOG-06655,77.8,3.98,4,Shift_1,71.3
211.6,17126,CNC_Milling,2.7,LOG-06656,61.9,3.24,7,Shift_1,96.7
212.9,17860,Conveyor_Belt,4.01,LOG-06657,92.6,1.42,11,Shift_1,72.9
242.8,10622,CNC_Milling,3.41,LOG-06658,55.2,2.78,2,Shift_3,83.2
237.8,12003,CNC_Milling,2.01,LOG-06659,70.9,5.26,9,Shift_2,83.2
284.8,5237,CNC_Milling,3.29,LOG-06660,97.8,2.49,3,Shift_2,85.3
284.9,2281,Robot_Arm,4.15,LOG-06661,80.6,4.73,6,Shift_2,71.1
206.5,18938,Robot_Arm,3.94,LOG-06662,76.2,0.1,10,Shift_1,87.7
153.0,10176,Robot_Arm,4.06,LOG-06663,69.5,8.2,9,Shift_1,77.9
264.8,6224,Robot_Arm,3.64,LOG-06664,65.8,3.02,6,Shift_3,90.2
217.9,14171,CNC_Milling,1.97,LOG-06665,62.4,6.18,10,Shift_2,94.0
291.9,1497,Robot_Arm,2.35,LOG-06666,56.6,4.47,5,Shift_3,85.4
283.0,2518,CNC_Milling,4.39,LOG-06667,42.0,5.01,5,Shift_1,79.2
270.5,5610,Conveyor_Belt,2.73,LOG-06668,74.6,1.17,4,Shift_3,101.0
249.6,9562,CNC_Milling,1.48,LOG-06669,41.9,2.1,10,Shift_3,89.1
259.2,7967,CNC_Milling,3.49,LOG-06670,74.8,2.16,11,Shift_1,77.1
268.9,4559,Robot_Arm,3.85,LOG-06671,60.4,4.06,5,Shift_2,73.5
201.0,7675,CNC_Milling,2.94,LOG-06672,50.7,7.32,8,Shift_1,88.7
267.1,7344,Robot_Arm,3.44,LOG-06673,86.1,5.08,8,Shift_2,81.6
242.2,10968,Robot_Arm,2.34,LOG-06674,43.3,1.75,6,Shift_1,73.9
242.5,11692,Conveyor_Belt,2.63,LOG-06675,55.0,4.22,6,Shift_1,85.8
213.0,17779,CNC_Milling,1.55,LOG-06676,56.4,3.8,11,Shift_2,72.4
218.7,16328,Robot_Arm,2.14,LOG-06677,67.2,3.12,10,Shift_3,85.8
260.4,6554,Robot_Arm,4.15,LOG-06678,55.8,3.96,7,Shift_1,87.6
1.0,18150,CNC_Milling,0.5,LOG-06679,86.9,5.91,7,Shift_2,76.4
243.4,10894,Robot_Arm,2.69,LOG-06680,44.4,2.2,11,Shift_2,88.3
277.3,4565,Conveyor_Belt,2.57,LOG-06681,120.0,3.14,4,Shift_1,77.3
251.2,7462,Robot_Arm,3.48,LOG-06682,49.1,6.46,3,Shift_1,84.6
34.3,15093,Conveyor_Belt,1.29,LOG-06683,109.3,5.17,9,Shift_2,69.3
1.0,16613,Robot_Arm,2.39,LOG-06684,81.4,7.2,6,Shift_2,85.7
195.3,8108,CNC_Milling,2.53,LOG-06685,63.3,7.59,2,Shift_2,95.5
279.5,3994,Conveyor_Belt,3.32,LOG-06686,68.4,0.6,7,Shift_1,69.9
276.4,4645,CNC_Milling,2.99,LOG-06687,59.3,4.72,11,Shift_2,92.2
281.6,2966,Robot_Arm,1.68,LOG-06688,70.2,2.73,3,Shift_1,79.2
235.3,14276,Robot_Arm,2.73,LOG-06689,53.9,1.0,11,Shift_2,93.8
245.0,10556,Conveyor_Belt,2.38,LOG-06690,75.6,2.03,8,Shift_1,102.2
253.7,9572,Conveyor_Belt,3.37,LOG-06691,67.7,3.25,11,Shift_1,85.8
232.7,13765,CNC_Milling,2.8,LOG-06692,50.2,3.26,9,Shift_1,90.3
204.5,16744,Robot_Arm,4.4,LOG-06693,71.4,2.48,11,Shift_3,88.6
214.2,16114,CNC_Milling,2.47,LOG-06694,70.5,3.97,4,Shift_2,94.5
118.8,3605,Robot_Arm,2.55,LOG-06695,54.2,10.12,6,Shift_3,82.7
245.1,12202,Robot_Arm,2.57,LOG-06696,58.6,0.1,5,Shift_2,91.6
178.4,17767,CNC_Milling,2.85,LOG-06697,72.7,6.84,8,Shift_3,77.9
224.8,15703,Conveyor_Belt,3.67,LOG-06698,81.4,3.95,11,Shift_1,96.1
258.1,7258,Robot_Arm,2.65,LOG-06699,62.9,2.91,8,Shift_2,74.3
257.8,8461,Robot_Arm,2.68,LOG-06700,79.0,0.1,7,Shift_3,80.3
204.6,17913,Conveyor_Belt,3.29,LOG-06701,82.5,5.91,9,Shift_1,78.6
95.8,1624,Robot_Arm,2.24,LOG-06702,84.5,0.4,8,Shift_3,88.8
242.5,10982,Robot_Arm,3.5,LOG-06703,71.3,6.07,3,Shift_1,92.6
198.7,3205,CNC_Milling,2.7,LOG-06704,51.5,8.35,9,Shift_3,90.3
209.9,17997,CNC_Milling,2.28,LOG-06705,78.4,0.79,7,Shift_1,79.7
246.6,1735,CNC_Milling,1.53,LOG-06706,62.1,6.92,4,Shift_2,99.6
294.4,1444,CNC_Milling,2.12,LOG-06707,72.6,4.06,4,Shift_1,96.6
261.5,7249,CNC_Milling,2.83,LOG-06708,55.6,0.1,9,Shift_2,87.6
280.7,4803,Robot_Arm,2.93,LOG-06709,56.0,0.99,9,Shift_2,78.9
244.3,10414,Robot_Arm,2.77,LOG-06710,54.5,4.45,10,Shift_1,71.5
272.8,6691,CNC_Milling,1.82,LOG-06711,45.1,5.0,4,Shift_2,92.0
254.2,7770,Robot_Arm,2.83,LOG-06712,56.2,0.1,11,Shift_2,81.9
248.4,11733,Conveyor_Belt,1.76,LOG-06713,49.5,4.08,4,Shift_1,94.5
232.5,11651,CNC_Milling,1.98,LOG-06714,73.5,6.06,2,Shift_3,95.3
182.2,18763,Robot_Arm,3.87,LOG-06715,49.0,6.5,4,Shift_1,80.6
252.7,10131,CNC_Milling,2.89,LOG-06716,55.0,2.97,4,Shift_2,85.1
252.1,11720,Robot_Arm,3.34,LOG-06717,65.0,5.1,2,Shift_1,84.7
203.8,13880,Robot_Arm,4.12,LOG-06718,92.2,6.68,2,Shift_3,99.4
266.2,4310,CNC_Milling,2.93,LOG-06719,54.6,6.13,2,Shift_2,81.3
210.8,13672,CNC_Milling,3.74,LOG-06720,44.3,6.23,5,Shift_2,91.5
217.9,17376,Conveyor_Belt,3.28,LOG-06721,45.3,4.28,2,Shift_2,85.7
273.0,7043,CNC_Milling,2.4,LOG-06722,52.1,3.76,5,Shift_3,100.4
283.5,4388,Robot_Arm,2.86,LOG-06723,55.1,4.68,6,Shift_2,78.4
63.0,7578,Robot_Arm,2.37,LOG-06724,99.6,2.09,7,Shift_2,74.6
233.9,6225,CNC_Milling,3.46,LOG-06725,79.5,6.78,3,Shift_2,66.2
242.0,12117,Robot_Arm,3.77,LOG-06726,60.3,0.17,4,Shift_3,86.6
14.7,17410,Robot_Arm,1.88,LOG-06727,92.8,2.74,9,Shift_3,87.4
248.2,12332,CNC_Milling,2.27,LOG-06728,55.8,3.91,9,Shift_1,82.8
285.7,3384,Conveyor_Belt,2.69,LOG-06729,58.8,5.17,6,Shift_1,94.1
269.5,6979,Robot_Arm,2.32,LOG-06730,57.9,5.64,11,Shift_1,100.2
160.1,14096,Robot_Arm,2.79,LOG-06731,80.4,7.72,7,Shift_1,77.2
258.7,7276,CNC_Milling,3.26,LOG-06732,64.0,4.19,3,Shift_3,82.7
239.1,12141,CNC_Milling,4.0,LOG-06733,87.6,2.21,3,Shift_3,68.1
217.0,14186,Robot_Arm,2.57,LOG-06734,71.5,3.64,4,Shift_2,85.6
263.6,7254,Robot_Arm,2.53,LOG-06735,78.6,3.2,5,Shift_2,78.6
235.1,13300,CNC_Milling,3.27,LOG-06736,37.8,5.3,3,Shift_1,80.7
254.4,8564,Robot_Arm,2.93,LOG-06737,39.5,1.33,9,Shift_1,83.4
283.9,3565,Robot_Arm,1.73,LOG-06738,40.0,3.56,11,Shift_1,89.8
182.6,8071,CNC_Milling,2.28,LOG-06739,58.6,8.06,7,Shift_3,82.2
253.7,9379,Robot_Arm,2.69,LOG-06740,41.9,4.45,7,Shift_2,104.6
294.3,1045,Robot_Arm,3.59,LOG-06741,83.6,1.37,10,Shift_1,83.8
208.2,17961,Robot_Arm,3.86,LOG-06742,62.0,3.15,5,Shift_3,70.6
243.6,11029,Robot_Arm,2.12,LOG-06743,74.2,0.1,7,Shift_3,77.3
301.4,1689,Robot_Arm,2.35,LOG-06744,57.6,3.85,5,Shift_1,90.8
123.8,17491,Conveyor_Belt,3.66,LOG-06745,77.4,8.12,11,Shift_1,91.2
210.6,17248,Conveyor_Belt,2.6,LOG-06746,35.5,1.03,10,Shift_2,84.5
298.6,1228,CNC_Milling,3.25,LOG-06747,64.3,0.36,8,Shift_3,84.5
275.6,4100,Robot_Arm,2.82,LOG-06748,72.5,2.37,9,Shift_1,86.4
252.8,7912,Conveyor_Belt,2.99,LOG-06749,73.8,6.3,10,Shift_1,91.2
151.7,10637,Conveyor_Belt,2.64,LOG-06750,60.2,8.26,6,Shift_2,84.1
226.0,14789,CNC_Milling,3.86,LOG-06751,39.3,5.12,7,Shift_1,71.9
59.3,9062,CNC_Milling,1.73,LOG-06752,80.2,0.79,4,Shift_3,77.4
230.8,12622,CNC_Milling,2.65,LOG-06753,59.1,3.94,3,Shift_1,78.6
198.9,1192,Conveyor_Belt,3.79,LOG-06754,60.4,8.47,11,Shift_2,72.7
236.9,13512,Conveyor_Belt,2.8,LOG-06755,98.3,3.22,3,Shift_2,72.2
206.7,18392,Conveyor_Belt,2.87,LOG-06756,66.4,4.35,10,Shift_2,87.7
251.4,10997,CNC_Milling,3.73,LOG-06757,57.2,4.6,7,Shift_2,83.8
250.9,9643,Conveyor_Belt,3.33,LOG-06758,56.3,0.14,2,Shift_3,91.1
246.7,6645,CNC_Milling,3.64,LOG-06759,74.7,6.49,9,Shift_3,101.7
202.7,19131,Robot_Arm,3.92,LOG-06760,52.7,6.13,7,Shift_3,91.9
298.0,1630,CNC_Milling,1.8,LOG-06761,72.7,0.1,3,Shift_2,91.0
253.6,6448,Robot_Arm,2.59,LOG-06762,81.5,0.67,2,Shift_3,69.5
271.4,3635,Robot_Arm,2.3,LOG-06763,63.7,1.58,9,Shift_1,90.0
206.3,17459,CNC_Milling,3.22,LOG-06764,79.8,5.87,7,Shift_1,83.9
252.3,10169,CNC_Milling,3.79,LOG-06765,64.0,2.12,6,Shift_2,96.0
208.5,18525,Conveyor_Belt,0.95,LOG-06766,54.7,5.0,11,Shift_2,71.8
222.4,13638,CNC_Milling,1.69,LOG-06767,40.0,3.55,11,Shift_1,93.0
251.8,11579,Robot_Arm,1.3,LOG-06768,69.1,4.18,2,Shift_3,78.5
248.7,10831,CNC_Milling,2.26,LOG-06769,69.4,5.24,4,Shift_1,74.3
274.5,4850,CNC_Milling,2.97,LOG-06770,79.7,4.68,5,Shift_1,104.6
244.1,11678,CNC_Milling,4.23,LOG-06771,78.3,3.95,6,Shift_3,85.1
28.3,14019,Robot_Arm,1.89,LOG-06772,96.0,4.82,7,Shift_1,83.2
208.8,19341,Robot_Arm,4.85,LOG-06773,56.3,4.54,9,Shift_2,79.0
249.6,11430,CNC_Milling,3.35,LOG-06774,70.3,3.48,4,Shift_1,81.2
213.7,18837,Conveyor_Belt,3.38,LOG-06775,54.7,2.92,5,Shift_2,80.3
99.7,18946,CNC_Milling,3.5,LOG-06776,79.0,8.7,3,Shift_2,81.9
245.9,10928,Robot_Arm,1.8,LOG-06777,51.1,2.89,2,Shift_3,82.9
201.6,9346,CNC_Milling,2.45,LOG-06778,78.7,7.42,4,Shift_2,81.8
289.9,3711,Conveyor_Belt,2.11,LOG-06779,54.0,2.29,8,Shift_2,73.6
267.0,6101,CNC_Milling,3.44,LOG-06780,76.5,6.03,5,Shift_3,84.5
1.0,17702,Robot_Arm,2.2,LOG-06781,83.1,8.46,4,Shift_3,87.0
279.1,3627,Robot_Arm,2.75,LOG-06782,41.7,3.16,5,Shift_2,92.1
253.4,8544,Robot_Arm,2.39,LOG-06783,44.8,2.33,11,Shift_2,95.2
230.5,14274,Conveyor_Belt,4.06,LOG-06784,68.5,2.93,11,Shift_2,81.1
268.5,5571,CNC_Milling,2.43,LOG-06785,66.9,3.95,7,Shift_3,87.7
193.0,19508,Robot_Arm,2.04,LOG-06786,60.6,4.8,11,Shift_3,91.7
232.4,13340,Conveyor_Belt,3.3,LOG-06787,57.9,3.9,11,Shift_3,78.7
304.4,1538,Conveyor_Belt,2.87,LOG-06788,52.2,2.95,8,Shift_3,86.5
146.6,5696,Robot_Arm,4.04,LOG-06789,70.0,8.89,9,Shift_1,87.6
229.0,15068,Robot_Arm,3.17,LOG-06790,50.5,3.5,2,Shift_3,66.3
211.7,17400,Robot_Arm,3.14,LOG-06791,70.5,2.45,3,Shift_1,84.3
200.2,18611,Robot_Arm,3.62,LOG-06792,56.4,6.08,2,Shift_1,85.7
205.1,17172,Conveyor_Belt,3.29,LOG-06793,58.7,6.12,9,Shift_3,77.5
227.2,2420,Conveyor_Belt,3.55,LOG-06794,83.2,7.53,8,Shift_1,93.7
111.5,14864,Robot_Arm,3.49,LOG-06795,79.3,8.82,6,Shift_2,101.7
287.6,3093,Robot_Arm,2.66,LOG-06796,50.0,4.87,8,Shift_3,87.9
298.8,2454,Robot_Arm,1.96,LOG-06797,51.9,3.28,10,Shift_3,72.8
230.4,14147,CNC_Milling,2.78,LOG-06798,76.7,0.1,3,Shift_2,82.4
246.5,10085,Conveyor_Belt,1.31,LOG-06799,43.5,1.66,9,Shift_2,75.5
35.4,13311,Robot_Arm,2.33,LOG-06800,86.8,4.52,10,Shift_2,104.7
210.9,17178,CNC_Milling,2.6,LOG-06801,67.0,1.05,9,Shift_2,79.2
286.2,2307,Robot_Arm,3.96,LOG-06802,56.3,0.1,9,Shift_1,86.3
241.5,11023,CNC_Milling,2.8,LOG-06803,65.2,4.16,9,Shift_1,95.5
220.5,16854,CNC_Milling,4.32,LOG-06804,85.4,5.94,4,Shift_1,76.2
257.6,9365,Robot_Arm,3.3,LOG-06805,33.0,3.38,4,Shift_3,77.3
34.8,10945,Robot_Arm,1.62,LOG-06806,80.4,6.24,11,Shift_3,96.8
240.4,10459,Robot_Arm,3.84,LOG-06807,82.9,5.54,4,Shift_1,96.5
169.6,18236,CNC_Milling,3.76,LOG-06808,60.2,6.87,9,Shift_2,75.0
152.9,1947,Robot_Arm,1.58,LOG-06809,63.9,9.43,6,Shift_3,74.5
35.9,17681,CNC_Milling,3.5,LOG-06810,67.0,10.54,11,Shift_3,90.4
202.3,16511,Conveyor_Belt,4.08,LOG-06811,76.0,5.83,4,Shift_1,90.3
219.0,16437,CNC_Milling,1.21,LOG-06812,54.1,2.85,10,Shift_1,79.0
259.2,8833,Conveyor_Belt,2.06,LOG-06813,64.8,4.15,10,Shift_3,87.4
172.3,10802,CNC_Milling,3.68,LOG-06814,63.5,7.93,2,Shift_2,73.6
263.5,8010,CNC_Milling,2.78,LOG-06815,75.2,1.77,8,Shift_3,89.8
211.6,5782,Robot_Arm,4.11,LOG-06816,105.1,7.62,7,Shift_1,87.1
210.7,17633,Robot_Arm,3.69,LOG-06817,54.0,3.58,6,Shift_3,68.2
250.7,10613,Conveyor_Belt,3.6,LOG-06818,66.2,4.57,3,Shift_2,81.0
217.1,14743,Robot_Arm,3.87,LOG-06819,53.6,1.98,8,Shift_3,81.5
283.2,2915,CNC_Milling,2.28,LOG-06820,57.7,0.69,5,Shift_1,91.0
221.8,15989,CNC_Milling,2.69,LOG-06821,48.9,3.3,7,Shift_2,74.4
179.6,13518,Robot_Arm,4.49,LOG-06822,42.0,7.26,4,Shift_3,95.8
195.2,19954,CNC_Milling,2.65,LOG-06823,82.7,2.25,10,Shift_3,85.2
197.9,3545,Conveyor_Belt,3.81,LOG-06824,70.3,8.03,7,Shift_1,95.2
247.0,11260,Robot_Arm,2.78,LOG-06825,66.4,2.57,6,Shift_2,71.0
245.9,10712,Robot_Arm,2.32,LOG-06826,51.9,1.33,10,Shift_3,87.4
243.7,11229,Conveyor_Belt,2.14,LOG-06827,63.9,4.63,2,Shift_3,86.4
291.8,2033,CNC_Milling,3.38,LOG-06828,47.7,5.7,3,Shift_1,86.7
251.4,9989,Robot_Arm,3.98,LOG-06829,64.6,4.47,3,Shift_3,88.2
273.9,6690,Conveyor_Belt,3.33,LOG-06830,70.0,4.38,6,Shift_3,87.5
161.9,12729,Robot_Arm,3.14,LOG-06831,56.9,8.01,3,Shift_2,62.5
275.1,5409,Robot_Arm,2.02,LOG-06832,53.6,4.24,10,Shift_3,101.4
252.3,9265,Conveyor_Belt,2.94,LOG-06833,57.6,2.82,8,Shift_2,78.4
242.9,12780,CNC_Milling,3.08,LOG-06834,77.2,1.17,6,Shift_3,79.0
250.2,2216,Conveyor_Belt,2.23,LOG-06835,68.0,7.18,5,Shift_2,85.6
212.6,15948,CNC_Milling,3.28,LOG-06836,40.9,2.94,4,Shift_3,89.7
226.7,14598,Robot_Arm,2.38,LOG-06837,75.9,3.18,11,Shift_3,71.8
263.5,2088,CNC_Milling,2.62,LOG-06838,73.1,6.63,7,Shift_2,70.0
158.5,2229,Robot_Arm,3.55,LOG-06839,67.8,9.14,6,Shift_2,99.7
211.8,17155,CNC_Milling,4.21,LOG-06840,89.7,4.63,2,Shift_3,81.5
266.3,6383,CNC_Milling,4.14,LOG-06841,65.4,3.66,4,Shift_3,88.0
218.6,17354,Robot_Arm,2.82,LOG-06842,71.5,3.99,6,Shift_1,74.8
240.7,10485,CNC_Milling,3.38,LOG-06843,72.0,2.86,6,Shift_1,101.1
263.8,7503,Robot_Arm,3.44,LOG-06844,78.2,3.11,7,Shift_1,93.3
265.2,6197,CNC_Milling,3.44,LOG-06845,61.7,3.12,3,Shift_3,79.4
227.4,13521,CNC_Milling,3.04,LOG-06846,55.3,6.28,4,Shift_3,100.3
285.2,3084,CNC_Milling,3.97,LOG-06847,79.6,3.78,5,Shift_2,91.7
205.5,8649,Robot_Arm,2.45,LOG-06848,78.8,7.4,4,Shift_2,93.1
62.7,7571,CNC_Milling,2.03,LOG-06849,84.1,3.71,3,Shift_1,93.8
272.3,3929,CNC_Milling,3.22,LOG-06850,71.2,3.08,3,Shift_1,81.3
211.3,7703,Robot_Arm,2.69,LOG-06851,40.3,7.19,10,Shift_1,103.0
253.5,11044,Robot_Arm,4.47,LOG-06852,67.5,4.05,10,Shift_2,102.5
233.6,13873,Robot_Arm,2.57,LOG-06853,65.5,3.68,10,Shift_2,102.9
296.9,2640,CNC_Milling,3.77,LOG-06854,83.4,4.08,2,Shift_2,61.9
153.1,17575,Conveyor_Belt,3.32,LOG-06855,80.9,7.67,9,Shift_2,85.4
208.5,17690,Robot_Arm,1.82,LOG-06856,74.2,4.77,10,Shift_2,88.6
178.0,14147,Robot_Arm,3.41,LOG-06857,33.9,7.12,3,Shift_1,81.8
212.8,18561,CNC_Milling,2.42,LOG-06858,52.6,3.41,11,Shift_1,85.1
230.8,9130,CNC_Milling,4.86,LOG-06859,59.5,6.72,9,Shift_1,84.7
217.2,16610,Robot_Arm,2.31,LOG-06860,59.9,4.59,7,Shift_1,98.5
210.3,14818,CNC_Milling,2.2,LOG-06861,67.5,6.21,3,Shift_1,97.1
22.1,11688,Robot_Arm,1.19,LOG-06862,87.2,6.42,10,Shift_2,88.5
278.8,4410,CNC_Milling,2.33,LOG-06863,76.7,1.65,11,Shift_1,89.5
245.9,11594,CNC_Milling,3.52,LOG-06864,51.2,4.18,7,Shift_2,85.3
188.8,18125,CNC_Milling,2.12,LOG-06865,52.6,6.39,7,Shift_3,105.1
175.0,19707,CNC_Milling,3.35,LOG-06866,51.2,6.79,2,Shift_3,88.8
211.3,9513,Robot_Arm,3.15,LOG-06867,63.2,7.13,2,Shift_2,102.5
275.5,5710,CNC_Milling,2.16,LOG-06868,77.1,4.26,4,Shift_3,94.8
152.7,15202,Robot_Arm,2.85,LOG-06869,79.5,7.85,2,Shift_2,91.0
277.0,2443,CNC_Milling,2.19,LOG-06870,59.4,2.36,11,Shift_1,69.9
282.2,3870,Robot_Arm,3.63,LOG-06871,64.5,0.26,6,Shift_3,97.4
39.7,11676,Conveyor_Belt,1.48,LOG-06872,90.1,3.31,10,Shift_1,67.8
164.3,19813,Conveyor_Belt,3.53,LOG-06873,42.7,6.99,5,Shift_3,83.2
255.8,7246,Robot_Arm,2.36,LOG-06874,74.6,1.28,11,Shift_2,71.4
242.8,9423,Robot_Arm,3.03,LOG-06875,72.9,0.33,7,Shift_3,94.9
267.4,7124,Robot_Arm,3.31,LOG-06876,60.6,0.1,6,Shift_2,81.0
248.7,9369,Conveyor_Belt,3.05,LOG-06877,64.7,5.84,2,Shift_1,91.6
283.7,1134,Robot_Arm,4.59,LOG-06878,71.3,0.38,4,Shift_1,64.1
233.2,12299,CNC_Milling,2.61,LOG-06879,60.6,5.37,4,Shift_3,94.0
237.5,12328,Robot_Arm,1.85,LOG-06880,55.4,3.18,4,Shift_1,93.4
270.7,6995,CNC_Milling,4.68,LOG-06881,54.3,2.07,4,Shift_1,74.8
270.1,6016,Robot_Arm,3.24,LOG-06882,92.9,1.5,10,Shift_1,79.6
219.8,15470,CNC_Milling,3.06,LOG-06883,58.4,4.52,9,Shift_3,98.5
275.9,4569,CNC_Milling,4.74,LOG-06884,68.0,2.11,4,Shift_2,87.8
294.3,1894,Robot_Arm,1.9,LOG-06885,76.8,3.99,6,Shift_3,93.6
293.9,1768,Robot_Arm,2.88,LOG-06886,61.8,5.0,8,Shift_2,67.4
214.8,17753,Robot_Arm,2.08,LOG-06887,65.5,5.53,10,Shift_2,83.4
255.5,7922,Conveyor_Belt,2.86,LOG-06888,72.5,6.34,10,Shift_3,95.4
285.6,2934,Conveyor_Belt,1.8,LOG-06889,52.3,4.41,5,Shift_1,77.8
215.0,17700,Robot_Arm,3.02,LOG-06890,42.0,1.37,10,Shift_1,78.6
270.2,3823,Conveyor_Belt,2.96,LOG-06891,54.0,5.16,4,Shift_3,85.0
263.9,7396,CNC_Milling,2.92,LOG-06892,90.9,5.64,6,Shift_1,77.4
286.3,1393,CNC_Milling,1.14,LOG-06893,56.4,3.55,5,Shift_2,99.4
227.3,13902,Conveyor_Belt,3.57,LOG-06894,67.0,3.28,5,Shift_3,92.3
58.7,14286,Robot_Arm,2.77,LOG-06895,,10.19,3,Shift_3,85.1
223.1,15374,Conveyor_Belt,5.05,LOG-06896,85.1,0.77,7,Shift_1,106.2
267.1,5997,CNC_Milling,2.58,LOG-06897,60.5,5.23,10,Shift_2,84.0
237.1,7233,CNC_Milling,2.44,LOG-06898,58.2,6.62,6,Shift_2,90.2
209.1,18824,CNC_Milling,3.08,LOG-06899,63.0,3.15,5,Shift_3,76.0
17.4,16611,Robot_Arm,1.97,LOG-06900,102.7,3.58,4,Shift_1,84.8
291.1,1705,Conveyor_Belt,3.94,LOG-06901,71.6,3.0,7,Shift_1,92.1
229.3,14145,Robot_Arm,2.21,LOG-06902,62.6,4.0,3,Shift_3,91.8
206.6,16442,CNC_Milling,2.3,LOG-06903,30.0,6.25,4,Shift_1,76.1
246.8,11625,CNC_Milling,3.63,LOG-06904,85.3,3.5,5,Shift_1,72.2
2.6,13158,CNC_Milling,3.17,LOG-06905,,11.78,7,Shift_3,86.0
306.2,1018,Robot_Arm,3.15,LOG-06906,52.2,2.87,3,Shift_2,89.1
236.8,1570,Robot_Arm,1.91,LOG-06907,53.6,7.44,11,Shift_3,65.5
295.4,1666,CNC_Milling,3.78,LOG-06908,87.0,5.36,2,Shift_1,106.8
278.3,4020,Robot_Arm,2.17,LOG-06909,64.4,4.27,9,Shift_2,88.3
136.4,19826,Robot_Arm,1.62,LOG-06910,42.2,7.68,10,Shift_2,64.9
239.8,13052,CNC_Milling,3.3,LOG-06911,61.9,0.1,11,Shift_2,89.4
221.7,15863,Robot_Arm,2.83,LOG-06912,52.5,5.06,8,Shift_3,69.0
265.0,6616,Robot_Arm,2.81,LOG-06913,70.4,2.21,10,Shift_1,74.9
211.4,18813,Robot_Arm,3.54,LOG-06914,59.2,2.91,11,Shift_1,89.8
285.9,4779,CNC_Milling,2.74,LOG-06915,41.5,2.79,4,Shift_2,72.5
201.8,18143,CNC_Milling,1.6,LOG-06916,63.8,1.59,9,Shift_1,75.6
289.7,1585,Robot_Arm,2.73,LOG-06917,64.1,0.1,2,Shift_2,93.7
292.8,1388,CNC_Milling,3.23,LOG-06918,46.2,4.97,9,Shift_1,84.0
285.7,2499,Conveyor_Belt,3.14,LOG-06919,35.6,3.84,9,Shift_1,80.6
219.5,16045,Robot_Arm,2.86,LOG-06920,69.2,3.25,6,Shift_1,83.4
265.5,5892,Robot_Arm,4.93,LOG-06921,60.8,5.9,3,Shift_1,102.1
256.8,9571,Robot_Arm,4.33,LOG-06922,61.8,5.13,8,Shift_3,93.5
250.4,9954,CNC_Milling,2.04,LOG-06923,76.2,3.33,2,Shift_1,71.3
